Sale_ID,Date,Country,City,Store_ID,Sales_Channel,Brand,Model,Supplier,Storage_GB,Color,Price_USD,COGS_USD,Units_Sold,Discount_pct,Revenue_USD,Cost_Total_USD,Profit_USD,Profit_Margin,Inventory_Level,Promotion,Payment_Method,Warranty_Type,Customer_Rating,Returned,Salesperson_ID
200233,13-01-25,USA,Chicago,STORE_3,Store,Google,Pixel 7,Google Devices Supply,512,Silver,1055.34,644.7,3,0.15,2691.12,1934.1,757.02,0.281,30,Black Friday,Apple Pay,Standard 12M,4.9,1,EMP_108
200234,18-05-25,Ukraine,Lviv,STORE_4,Online,Google,Pixel 8,Google Devices Supply,128,Red,1115.41,656.4,4,0,4461.64,2625.6,1836.04,0.412,44,None,Apple Pay,Standard 12M,5,1,EMP_143
200235,11-03-25,Ukraine,Lviv,STORE_5,Store,Google,Pixel 7,Google Devices Supply,128,Silver,1045.22,574.9,3,0.15,2665.31,1724.7,940.61,0.353,63,None,PayPal,Extended 24M,4.3,1,EMP_119
200236,18-03-25,Ukraine,Lviv,STORE_5,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,64,Silver,510.88,298.1,4,0.1,1839.17,1192.4,646.77,0.352,37,None,Credit Card,Extended 24M,4.8,0,EMP_113
200237,12-09-25,USA,Chicago,STORE_9,Online,Apple,iPhone 15,Apple Distribution Ltd,128,Silver,678.08,444.74,3,0.15,1729.1,1334.22,394.88,0.228,79,Holiday Sale,Apple Pay,Standard 12M,3.8,0,EMP_132
200238,05-01-25,UK,Manchester,STORE_8,Online,OnePlus,OnePlus 11,OnePlus Distribution,128,Green,629.64,412.27,1,0,629.64,412.27,217.37,0.345,65,Black Friday,Cash,Extended 24M,3.9,0,EMP_141
200239,05-07-25,USA,New York,STORE_3,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,512,Green,1165.43,850.79,2,0.05,2214.32,1701.58,512.74,0.232,51,Holiday Sale,PayPal,Standard 12M,4.1,1,EMP_104
200240,20-12-25,Poland,Krakow,STORE_1,Store,OnePlus,OnePlus 10,OnePlus Distribution,64,Green,824.12,608.59,3,0.05,2348.74,1825.77,522.97,0.223,60,Back to School,PayPal,Standard 12M,4,1,EMP_137
200241,11-04-25,UK,London,STORE_1,Online,OnePlus,OnePlus 10,OnePlus Distribution,256,Blue,883.85,515,1,0.15,751.27,515,236.27,0.314,63,Black Friday,Credit Card,Standard 12M,4.8,0,EMP_100
200242,11-04-25,UK,London,STORE_3,Online,Samsung,Galaxy S21,Samsung Electronics Distribution,128,Silver,457.08,333.72,2,0,914.16,667.44,246.72,0.27,8,Black Friday,Credit Card,Extended 24M,3.8,0,EMP_140
200243,08-03-25,Poland,Krakow,STORE_6,Online,Xiaomi,Mi 11,Xiaomi Global Supply,256,Black,1134.5,683.87,3,0,3403.5,2051.61,1351.89,0.397,13,Back to School,Cash,Standard 12M,4.5,0,EMP_106
200244,28-12-25,Poland,Krakow,STORE_8,Online,Samsung,Galaxy A54,Samsung Electronics Distribution,64,Silver,580.24,327.51,4,0,2320.96,1310.04,1010.92,0.436,13,Holiday Sale,Google Pay,Standard 12M,4.4,0,EMP_160
200245,30-01-25,UK,London,STORE_1,Store,OnePlus,OnePlus 11,OnePlus Distribution,128,Red,494.21,354.84,4,0,1976.84,1419.36,557.48,0.282,38,None,Cash,Extended 24M,4.3,0,EMP_127
200246,22-07-25,UK,London,STORE_6,Online,Google,Pixel 7,Google Devices Supply,256,White,1108.71,638.89,1,0,1108.71,638.89,469.82,0.424,64,None,Google Pay,Extended 24M,4.7,0,EMP_111
200247,17-12-25,Germany,Berlin,STORE_8,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,128,Silver,1138.5,825.93,4,0,4554,3303.72,1250.28,0.275,30,None,Credit Card,Standard 12M,4,0,EMP_149
200248,12-11-25,USA,Chicago,STORE_1,Store,Google,Pixel 8,Google Devices Supply,128,Green,586.42,378.46,4,0.05,2228.4,1513.84,714.56,0.321,73,Back to School,Credit Card,Extended 24M,4.2,0,EMP_117
200249,23-12-25,USA,Chicago,STORE_2,Store,Apple,iPhone 14,Apple Distribution Ltd,64,Blue,891.86,642.57,3,0.1,2408.02,1927.71,480.31,0.199,71,None,PayPal,Standard 12M,3.7,1,EMP_167
200250,22-08-25,Germany,Berlin,STORE_9,Store,Apple,iPhone 13,Apple Distribution Ltd,512,Silver,515.69,323.53,4,0.05,1959.62,1294.12,665.5,0.34,51,None,PayPal,Extended 24M,3.8,0,EMP_160
200251,06-05-25,Ukraine,Lviv,STORE_1,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,512,Green,944.43,658.08,2,0,1888.86,1316.16,572.7,0.303,67,Back to School,Cash,Extended 24M,3.7,0,EMP_140
200252,26-04-25,UK,Manchester,STORE_6,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,64,Black,1076.75,716.02,1,0.05,1022.91,716.02,306.89,0.3,10,Black Friday,PayPal,Extended 24M,4.9,0,EMP_145
200253,09-05-25,Germany,Berlin,STORE_9,Online,Google,Pixel 8,Google Devices Supply,128,Black,1118.58,707.07,2,0,2237.16,1414.14,823.02,0.368,26,Back to School,Apple Pay,Extended 24M,4.7,0,EMP_117
200254,25-08-25,USA,Chicago,STORE_4,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,128,Blue,1090.96,630.38,1,0.15,927.32,630.38,296.94,0.32,63,Black Friday,Cash,Standard 12M,4.9,1,EMP_112
200255,01-09-25,USA,New York,STORE_7,Online,Apple,iPhone 15,Apple Distribution Ltd,128,Blue,363.59,204.89,1,0,363.59,204.89,158.7,0.436,64,Back to School,PayPal,Extended 24M,4.5,0,EMP_139
200256,03-12-25,USA,Los Angeles,STORE_2,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,Green,701.52,387.49,2,0,1403.04,774.98,628.06,0.448,31,Back to School,Google Pay,Extended 24M,4.1,0,EMP_103
200257,21-03-25,USA,New York,STORE_7,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,256,Red,1009.98,627.52,2,0.15,1716.97,1255.04,461.93,0.269,12,Back to School,Cash,Extended 24M,3.9,1,EMP_138
200258,18-10-25,UK,Manchester,STORE_6,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,White,1084.14,727.43,4,0.15,3686.08,2909.72,776.36,0.211,26,None,Cash,Standard 12M,3.9,0,EMP_164
200259,03-08-25,UK,London,STORE_4,Online,Samsung,Galaxy A54,Samsung Electronics Distribution,128,Silver,867.96,616.84,4,0,3471.84,2467.36,1004.48,0.289,38,None,Credit Card,Standard 12M,4.4,0,EMP_143
200260,25-08-25,Ukraine,Lviv,STORE_10,Store,Samsung,Galaxy S22,Samsung Electronics Distribution,128,Red,1039.72,620.12,2,0,2079.44,1240.24,839.2,0.404,79,Black Friday,Apple Pay,Standard 12M,4.6,0,EMP_162
200261,11-04-25,USA,New York,STORE_4,Store,Apple,iPhone 15 Pro,Apple Distribution Ltd,512,Silver,587.94,343.54,2,0.15,999.5,687.08,312.42,0.313,48,Back to School,PayPal,Extended 24M,4.2,0,EMP_138
200262,30-10-25,UK,Manchester,STORE_8,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,64,Silver,473.81,290.52,3,0,1421.43,871.56,549.87,0.387,58,Black Friday,Apple Pay,Standard 12M,4.3,1,EMP_160
200263,20-06-25,Ukraine,Kyiv,STORE_6,Online,OnePlus,OnePlus 10,OnePlus Distribution,128,Black,616.6,386.42,1,0.1,554.94,386.42,168.52,0.304,17,Holiday Sale,Apple Pay,Standard 12M,4.1,1,EMP_105
200264,16-06-25,Ukraine,Lviv,STORE_10,Store,Google,Pixel 8,Google Devices Supply,512,Red,568.4,375.62,1,0,568.4,375.62,192.78,0.339,51,Black Friday,Cash,Extended 24M,4.5,1,EMP_123
200265,23-11-25,UK,London,STORE_8,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,256,Green,696.73,421.48,1,0.05,661.89,421.48,240.41,0.363,75,Black Friday,PayPal,Extended 24M,4.3,0,EMP_133
200266,12-01-25,Poland,Warsaw,STORE_2,Store,Apple,iPhone 15,Apple Distribution Ltd,256,White,785.05,475.08,3,0.05,2237.39,1425.24,812.15,0.363,68,Holiday Sale,Credit Card,Standard 12M,3.8,1,EMP_118
200267,17-03-25,UK,London,STORE_7,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,512,Blue,409.8,304.99,1,0,409.8,304.99,104.81,0.256,75,None,Apple Pay,Extended 24M,4.4,0,EMP_154
200268,27-02-25,Ukraine,Kyiv,STORE_8,Store,Apple,iPhone 14,Apple Distribution Ltd,256,Black,375.7,218.69,1,0,375.7,218.69,157.01,0.418,46,None,Cash,Standard 12M,4.6,0,EMP_145
200269,28-06-25,USA,Chicago,STORE_1,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,256,Green,668.12,427.08,4,0,2672.48,1708.32,964.16,0.361,27,None,Apple Pay,Standard 12M,3.8,0,EMP_157
200270,19-12-25,Ukraine,Lviv,STORE_1,Store,Google,Pixel 7,Google Devices Supply,512,Red,1149.02,829.46,2,0.1,2068.24,1658.92,409.32,0.198,27,Black Friday,Apple Pay,Standard 12M,4.6,0,EMP_148
200271,11-06-25,Poland,Warsaw,STORE_9,Online,Google,Pixel 8,Google Devices Supply,256,Green,471.78,353.22,2,0.15,802.03,706.44,95.59,0.119,5,Black Friday,Cash,Extended 24M,5,0,EMP_135
200272,22-02-25,USA,New York,STORE_7,Online,Apple,iPhone 15 Pro,Apple Distribution Ltd,512,Black,815.99,596.85,4,0,3263.96,2387.4,876.56,0.269,16,None,Google Pay,Extended 24M,4.4,0,EMP_156
200273,15-04-25,Poland,Krakow,STORE_9,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,64,Black,744.47,516.93,2,0,1488.94,1033.86,455.08,0.306,38,Black Friday,Apple Pay,Extended 24M,4,0,EMP_151
200274,16-09-25,USA,Los Angeles,STORE_1,Online,Google,Pixel 7,Google Devices Supply,128,White,565.65,379.2,2,0.05,1074.73,758.4,316.33,0.294,53,Back to School,Credit Card,Standard 12M,4.8,0,EMP_110
200275,21-06-25,Poland,Krakow,STORE_3,Store,Apple,iPhone 14,Apple Distribution Ltd,64,White,561.9,403.43,2,0,1123.8,806.86,316.94,0.282,20,Holiday Sale,Apple Pay,Standard 12M,4.5,0,EMP_132
200276,09-06-25,UK,London,STORE_1,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,256,Black,867.73,569.74,4,0,3470.92,2278.96,1191.96,0.343,17,Holiday Sale,Apple Pay,Extended 24M,4.2,1,EMP_167
200277,20-02-25,UK,London,STORE_9,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,256,Green,1100.49,806.64,4,0.1,3961.76,3226.56,735.2,0.186,68,Black Friday,Cash,Extended 24M,4.9,0,EMP_112
200278,04-03-25,USA,New York,STORE_5,Online,Xiaomi,Mi 11,Xiaomi Global Supply,512,Red,554.35,341.51,2,0.05,1053.27,683.02,370.25,0.352,8,Black Friday,Google Pay,Extended 24M,4,1,EMP_161
200279,15-04-25,Germany,Berlin,STORE_9,Store,Samsung,Galaxy S22,Samsung Electronics Distribution,128,Blue,563.77,390.1,1,0.1,507.39,390.1,117.29,0.231,6,Holiday Sale,Credit Card,Extended 24M,3.9,0,EMP_112
200280,07-01-25,Germany,Berlin,STORE_10,Store,Samsung,Galaxy S21,Samsung Electronics Distribution,512,Black,1172.16,718.07,1,0.15,996.34,718.07,278.27,0.279,58,Holiday Sale,Cash,Standard 12M,4.1,0,EMP_126
200281,05-07-25,Ukraine,Lviv,STORE_1,Store,Apple,iPhone 15,Apple Distribution Ltd,512,Green,1193.39,662.78,4,0,4773.56,2651.12,2122.44,0.445,39,None,Apple Pay,Extended 24M,4.3,1,EMP_120
200282,22-03-25,Germany,Berlin,STORE_5,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,256,Blue,529.56,306.26,2,0,1059.12,612.52,446.6,0.422,24,Back to School,Apple Pay,Extended 24M,3.8,0,EMP_169
200283,07-08-25,UK,Manchester,STORE_6,Online,Apple,iPhone 13,Apple Distribution Ltd,128,Silver,1133.15,624.53,3,0,3399.45,1873.59,1525.86,0.449,16,None,Cash,Standard 12M,4.8,1,EMP_157
200284,06-06-25,USA,Los Angeles,STORE_2,Online,OnePlus,OnePlus 10,OnePlus Distribution,128,Silver,362.55,205.36,3,0,1087.65,616.08,471.57,0.434,48,Holiday Sale,Cash,Standard 12M,4.5,1,EMP_139
200285,25-01-25,USA,Los Angeles,STORE_2,Store,Google,Pixel 8,Google Devices Supply,512,Silver,828.35,538.06,2,0,1656.7,1076.12,580.58,0.35,41,Back to School,Cash,Standard 12M,4.3,0,EMP_126
200286,05-07-25,Poland,Warsaw,STORE_6,Store,Google,Pixel 8,Google Devices Supply,128,Green,303.21,180.27,4,0,1212.84,721.08,491.76,0.405,30,Black Friday,PayPal,Standard 12M,4.2,0,EMP_104
200287,09-05-25,Poland,Warsaw,STORE_4,Store,Google,Pixel 8,Google Devices Supply,128,Black,363.41,239.34,3,0,1090.23,718.02,372.21,0.341,53,Back to School,Google Pay,Extended 24M,4.3,1,EMP_137
200288,08-02-25,UK,London,STORE_2,Online,Apple,iPhone 15 Pro,Apple Distribution Ltd,64,Green,693.6,473.03,1,0,693.6,473.03,220.57,0.318,79,Holiday Sale,Credit Card,Standard 12M,5,0,EMP_134
200289,30-04-25,Germany,Munich,STORE_3,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,256,Silver,1180.34,752.57,1,0,1180.34,752.57,427.77,0.362,16,None,Credit Card,Extended 24M,4.4,1,EMP_111
200290,08-06-25,UK,London,STORE_9,Store,Samsung,Galaxy S21,Samsung Electronics Distribution,256,Black,1087.19,814.6,3,0.15,2772.33,2443.8,328.53,0.119,80,Back to School,PayPal,Standard 12M,4.2,0,EMP_147
200291,21-05-25,Ukraine,Kyiv,STORE_2,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,256,White,752.6,489.78,4,0.1,2709.36,1959.12,750.24,0.277,28,Black Friday,Google Pay,Extended 24M,3.7,0,EMP_131
200292,19-08-25,Ukraine,Lviv,STORE_6,Online,OnePlus,OnePlus 11,OnePlus Distribution,256,Green,1047.02,582.53,3,0.1,2826.95,1747.59,1079.36,0.382,46,Back to School,PayPal,Standard 12M,4.6,0,EMP_146
200293,27-04-25,Poland,Krakow,STORE_6,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,256,White,315.08,207.85,3,0.05,897.98,623.55,274.43,0.306,57,Back to School,Credit Card,Standard 12M,3.6,0,EMP_162
200294,19-03-25,UK,Manchester,STORE_3,Store,Apple,iPhone 15,Apple Distribution Ltd,512,Black,940.85,685.95,4,0.1,3387.06,2743.8,643.26,0.19,41,Black Friday,PayPal,Standard 12M,4.2,0,EMP_131
200295,13-08-25,UK,London,STORE_9,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,512,Green,473.07,333.3,3,0.15,1206.33,999.9,206.43,0.171,20,Black Friday,Credit Card,Extended 24M,3.8,0,EMP_149
200296,30-05-25,USA,Los Angeles,STORE_2,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,256,Black,985.12,607.42,1,0.15,837.35,607.42,229.93,0.275,29,Holiday Sale,Cash,Extended 24M,3.9,0,EMP_141
200297,26-04-25,Ukraine,Lviv,STORE_2,Online,Apple,iPhone 13,Apple Distribution Ltd,64,Red,714.2,426.72,4,0.05,2713.96,1706.88,1007.08,0.371,58,Back to School,Cash,Extended 24M,4.9,0,EMP_131
200298,28-01-25,UK,Manchester,STORE_7,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,Red,1016.76,724.03,3,0.1,2745.25,2172.09,573.16,0.209,66,Holiday Sale,Google Pay,Standard 12M,4.3,0,EMP_160
200299,04-02-25,UK,London,STORE_2,Store,OnePlus,OnePlus 11,OnePlus Distribution,256,White,696.38,521.31,1,0.05,661.56,521.31,140.25,0.212,64,Holiday Sale,PayPal,Standard 12M,4.8,0,EMP_155
200300,22-04-25,Germany,Munich,STORE_7,Online,Google,Pixel 8,Google Devices Supply,256,White,452.3,294.95,4,0,1809.2,1179.8,629.4,0.348,52,Black Friday,Google Pay,Extended 24M,4,0,EMP_136
200301,23-04-25,USA,Chicago,STORE_7,Store,Apple,iPhone 15,Apple Distribution Ltd,256,Silver,595.59,428.23,3,0,1786.77,1284.69,502.08,0.281,58,Holiday Sale,Cash,Extended 24M,3.6,0,EMP_146
200302,15-12-25,UK,London,STORE_7,Store,Google,Pixel 8,Google Devices Supply,512,Silver,1048.72,655.44,1,0,1048.72,655.44,393.28,0.375,53,Back to School,Google Pay,Extended 24M,3.9,0,EMP_125
200303,28-05-25,USA,Los Angeles,STORE_9,Store,OnePlus,OnePlus 10,OnePlus Distribution,128,White,467.61,333.06,2,0.15,794.94,666.12,128.82,0.162,26,Back to School,Google Pay,Standard 12M,4.5,0,EMP_117
200304,31-01-25,Germany,Berlin,STORE_2,Store,Xiaomi,Mi 11,Xiaomi Global Supply,128,White,698.27,499.98,2,0.05,1326.71,999.96,326.75,0.246,68,None,Google Pay,Standard 12M,4.2,0,EMP_134
200305,09-06-25,Ukraine,Kyiv,STORE_6,Store,Apple,iPhone 14,Apple Distribution Ltd,64,Red,1101.24,702.6,4,0.15,3744.22,2810.4,933.82,0.249,35,Holiday Sale,PayPal,Extended 24M,4.8,0,EMP_108
200306,04-11-25,Ukraine,Kyiv,STORE_5,Store,Apple,iPhone 13,Apple Distribution Ltd,64,Silver,931.11,637.17,3,0,2793.33,1911.51,881.82,0.316,31,None,PayPal,Standard 12M,5,1,EMP_139
200307,09-03-25,Ukraine,Kyiv,STORE_5,Online,Apple,iPhone 15 Pro,Apple Distribution Ltd,512,White,788.53,493.1,4,0,3154.12,1972.4,1181.72,0.375,33,None,Cash,Standard 12M,4,0,EMP_127
200308,02-12-25,Poland,Krakow,STORE_7,Store,Google,Pixel 8,Google Devices Supply,512,Black,861.77,606,3,0.1,2326.78,1818,508.78,0.219,31,Holiday Sale,Apple Pay,Standard 12M,3.8,1,EMP_160
200309,30-10-25,UK,London,STORE_10,Store,OnePlus,OnePlus 10,OnePlus Distribution,256,Red,1031.2,586.62,3,0.05,2938.92,1759.86,1179.06,0.401,20,Black Friday,Apple Pay,Standard 12M,4.3,1,EMP_138
200310,06-04-25,Ukraine,Kyiv,STORE_2,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,128,Blue,905.01,515.07,4,0.1,3258.04,2060.28,1197.76,0.368,60,Back to School,Cash,Standard 12M,4.8,1,EMP_140
200311,13-08-25,Poland,Krakow,STORE_9,Online,Samsung,Galaxy A54,Samsung Electronics Distribution,128,Black,464.66,309.23,2,0,929.32,618.46,310.86,0.335,65,None,Credit Card,Standard 12M,4.4,0,EMP_156
200312,25-11-25,Ukraine,Lviv,STORE_3,Online,Apple,iPhone 13,Apple Distribution Ltd,128,Blue,867.38,580.19,2,0.05,1648.02,1160.38,487.64,0.296,52,Holiday Sale,PayPal,Standard 12M,3.7,0,EMP_107
200313,25-08-25,UK,London,STORE_4,Online,OnePlus,OnePlus 10,OnePlus Distribution,128,Black,530.09,379.92,3,0.1,1431.24,1139.76,291.48,0.204,28,Holiday Sale,Apple Pay,Standard 12M,4,0,EMP_128
200314,29-07-25,Germany,Berlin,STORE_9,Online,Apple,iPhone 13,Apple Distribution Ltd,512,White,741.27,411.12,2,0,1482.54,822.24,660.3,0.445,49,Holiday Sale,PayPal,Extended 24M,3.7,1,EMP_109
200315,21-10-25,Poland,Krakow,STORE_4,Store,OnePlus,OnePlus 11,OnePlus Distribution,256,Silver,1045.16,764.15,4,0,4180.64,3056.6,1124.04,0.269,11,None,PayPal,Extended 24M,4.4,1,EMP_101
200316,02-12-25,Poland,Warsaw,STORE_5,Store,Apple,iPhone 15,Apple Distribution Ltd,128,Green,1036.06,751.09,4,0,4144.24,3004.36,1139.88,0.275,23,Back to School,Apple Pay,Extended 24M,4.5,0,EMP_166
200317,29-02-2025,Germany,Berlin,STORE_2,Store,OnePlus,OnePlus 10,OnePlus Distribution,128,Black,903.31,548.66,3,0.05,2574.43,1645.98,928.45,0.361,74,Black Friday,Credit Card,Extended 24M,4.6,0,EMP_122
200318,13-07-25,Ukraine,Lviv,STORE_4,Online,OnePlus,OnePlus 11,OnePlus Distribution,64,Black,770.5,470.02,4,0.1,2773.8,1880.08,893.72,0.322,18,Back to School,Apple Pay,Extended 24M,4.2,0,EMP_166
200319,04-07-25,USA,Los Angeles,STORE_3,Store,OnePlus,OnePlus 11,OnePlus Distribution,64,White,704.06,510.29,2,0,1408.12,1020.58,387.54,0.275,61,Back to School,Cash,Extended 24M,4.1,0,EMP_130
200320,22-02-25,Poland,Warsaw,STORE_2,Online,Apple,iPhone 13,Apple Distribution Ltd,64,Red,699.91,513.12,3,0.15,1784.77,1539.36,245.41,0.138,61,Black Friday,Google Pay,Standard 12M,4.6,0,EMP_148
200321,11-03-25,Poland,Warsaw,STORE_5,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,64,Black,436,259.2,1,0,436,259.2,176.8,0.406,75,Back to School,PayPal,Standard 12M,3.9,0,EMP_140
200322,12-12-25,Ukraine,Lviv,STORE_8,Online,Apple,iPhone 13,Apple Distribution Ltd,256,Red,352.56,201.8,4,0,1410.24,807.2,603.04,0.428,78,Holiday Sale,Google Pay,Extended 24M,4.6,0,EMP_102
200323,07-07-25,Ukraine,Lviv,STORE_2,Online,Xiaomi,Mi 11,Xiaomi Global Supply,256,Red,547.33,371.36,1,0,547.33,371.36,175.97,0.322,71,Black Friday,PayPal,Extended 24M,4.3,0,EMP_131
200324,10-02-25,Ukraine,Kyiv,STORE_5,Store,Google,Pixel 8,Google Devices Supply,512,Green,531.47,378.87,2,0,1062.94,757.74,305.2,0.287,75,Black Friday,PayPal,Standard 12M,4.5,0,EMP_151
200325,19-07-25,USA,Chicago,STORE_7,Store,Google,Pixel 7,Google Devices Supply,64,Silver,728.08,495.01,4,0,2912.32,1980.04,932.28,0.32,29,Black Friday,Google Pay,Extended 24M,4.9,1,EMP_151
200326,03-05-25,Ukraine,Lviv,STORE_2,Store,OnePlus,OnePlus 11,OnePlus Distribution,128,Green,1154.49,857.76,3,0.15,2943.95,2573.28,370.67,0.126,64,Black Friday,PayPal,Extended 24M,3.7,0,EMP_160
200327,22-02-25,Ukraine,Lviv,STORE_9,Store,Xiaomi,Mi 11,Xiaomi Global Supply,128,Red,902.52,527.13,2,0.15,1534.28,1054.26,480.02,0.313,72,Holiday Sale,Google Pay,Standard 12M,3.9,0,EMP_142
200328,01-01-25,USA,Chicago,STORE_2,Store,Xiaomi,Mi 11,Xiaomi Global Supply,128,Green,1127.07,833.84,2,0.1,2028.73,1667.68,361.05,0.178,64,Back to School,PayPal,Standard 12M,3.6,1,EMP_103
200329,29-10-25,Poland,Krakow,STORE_1,Online,OnePlus,OnePlus 10,OnePlus Distribution,64,Silver,703.57,416.93,1,0.05,668.39,416.93,251.46,0.376,78,Holiday Sale,Apple Pay,Standard 12M,5,0,EMP_169
200330,17-10-25,Germany,Munich,STORE_6,Store,Google,Pixel 8,Google Devices Supply,128,Silver,380.99,284.51,3,0.15,971.52,853.53,117.99,0.121,60,Black Friday,Google Pay,Standard 12M,4.9,0,EMP_104
200331,16-12-25,Germany,Munich,STORE_3,Store,Xiaomi,Mi 11,Xiaomi Global Supply,512,Red,700.9,450.23,3,0,2102.7,1350.69,752.01,0.358,27,Holiday Sale,Cash,Extended 24M,4.7,0,EMP_142
200332,16-01-25,Poland,Krakow,STORE_1,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,64,White,1053.75,751.02,1,0,1053.75,751.02,302.73,0.287,62,Back to School,Google Pay,Standard 12M,3.7,1,EMP_152
200333,14-06-25,USA,Los Angeles,STORE_1,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,512,Silver,605.44,409.33,4,0.1,2179.58,1637.32,542.26,0.249,12,Holiday Sale,Cash,Extended 24M,4.5,0,EMP_101
200334,15-07-25,USA,Chicago,STORE_5,Online,Apple,iPhone 13,Apple Distribution Ltd,512,White,743.74,464.63,1,0.15,632.18,464.63,167.55,0.265,53,None,Apple Pay,Extended 24M,4.4,0,EMP_113
200335,25-01-25,Poland,Warsaw,STORE_10,Online,Google,Pixel 7,Google Devices Supply,512,White,689.02,448.5,1,0,689.02,448.5,240.52,0.349,65,Black Friday,Credit Card,Extended 24M,4.8,0,EMP_131
200336,16-10-25,Poland,Krakow,STORE_1,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,Blue,865.78,580.65,1,0.05,822.49,580.65,241.84,0.294,44,Back to School,Google Pay,Standard 12M,4.4,1,EMP_161
200337,14-05-25,Ukraine,Kyiv,STORE_4,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,256,White,312.53,191.92,1,0,312.53,191.92,120.61,0.386,8,Holiday Sale,Google Pay,Extended 24M,4.9,0,EMP_118
200338,27-01-25,Poland,Krakow,STORE_2,Store,Apple,iPhone 14,Apple Distribution Ltd,256,Silver,1023.07,598.49,3,0.05,2915.75,1795.47,1120.28,0.384,7,None,Apple Pay,Standard 12M,4.3,1,EMP_141
200339,02-03-25,UK,Manchester,STORE_4,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,128,Blue,787.61,439.55,1,0.1,708.85,439.55,269.3,0.38,69,Black Friday,Cash,Standard 12M,4.7,1,EMP_106
200340,05-11-25,UK,Manchester,STORE_9,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,256,Silver,1128.88,691.67,4,0,4515.52,2766.68,1748.84,0.387,77,Holiday Sale,Google Pay,Extended 24M,4.2,0,EMP_119
200341,17-02-25,USA,New York,STORE_6,Online,Samsung,Galaxy S21,Samsung Electronics Distribution,256,Black,575.7,327.94,3,0.1,1554.39,983.82,570.57,0.367,74,Holiday Sale,Cash,Standard 12M,3.8,0,EMP_109
200342,12-04-25,Poland,Warsaw,STORE_4,Online,Apple,iPhone 13,Apple Distribution Ltd,128,Silver,708.35,397.06,4,0.1,2550.06,1588.24,961.82,0.377,19,Black Friday,Apple Pay,Extended 24M,3.6,0,EMP_116
200343,04-06-25,Germany,Munich,STORE_7,Store,Google,Pixel 7,Google Devices Supply,256,Blue,965.27,572.24,3,0.1,2606.23,1716.72,889.51,0.341,41,None,Apple Pay,Standard 12M,3.9,1,EMP_156
200344,03-09-25,Poland,Krakow,STORE_7,Online,Google,Pixel 8,Google Devices Supply,512,Black,508.49,350.95,2,0.15,864.43,701.9,162.53,0.188,60,Back to School,Credit Card,Standard 12M,3.9,0,EMP_150
200345,23-11-25,Poland,Warsaw,STORE_9,Store,Samsung,Galaxy S23,Samsung Electronics Distribution,256,Blue,701.4,451.44,4,0.15,2384.76,1805.76,579,0.243,22,Back to School,Credit Card,Extended 24M,3.8,0,EMP_168
200346,31-07-25,UK,Manchester,STORE_6,Online,Google,Pixel 8,Google Devices Supply,64,Green,1196.03,832.06,1,0,1196.03,832.06,363.97,0.304,33,Back to School,PayPal,Extended 24M,4,0,EMP_113
200347,17-06-25,Germany,Berlin,STORE_5,Online,Samsung,Galaxy S21,Samsung Electronics Distribution,512,Green,895.04,594.37,2,0,1790.08,1188.74,601.34,0.336,80,Black Friday,Apple Pay,Extended 24M,4.3,1,EMP_104
200348,02-10-25,USA,New York,STORE_7,Store,Google,Pixel 7,Google Devices Supply,64,Blue,568.22,321.46,2,0,1136.44,642.92,493.52,0.434,68,None,Credit Card,Standard 12M,4.7,1,EMP_126
200349,15-06-25,UK,Manchester,STORE_1,Online,Apple,iPhone 15 Pro,Apple Distribution Ltd,256,Black,427.46,262.86,4,0,1709.84,1051.44,658.4,0.385,20,Black Friday,PayPal,Extended 24M,3.7,1,EMP_129
